row_id,Category,Order Date,Segment,Sales Target
2870,Office Supplies,2019-10-21,Corporate,17
2871,Office Supplies,2019-10-22,Home Office,4572
2872,Furniture,2019-10-22,Corporate,1842
2873,Office Supplies,2019-10-22,Consumer,707
2874,Technology,2019-10-22,Consumer,431
2875,Furniture,2019-10-22,Consumer,273
2876,Office Supplies,2019-10-22,Corporate,138
2877,Furniture,2019-10-22,Home Office,41
2878,Furniture,2019-10-23,Consumer,126
2879,Furniture,2019-10-23,Home Office,28
2880,Office Supplies,2019-10-23,Consumer,15
2881,Office Supplies,2019-10-24,Home Office,337
2882,Office Supplies,2019-10-24,Corporate,53
2883,Furniture,2019-10-24,Corporate,15
2884,Technology,2019-10-25,Home Office,593
2885,Technology,2019-10-25,Corporate,501
2886,Technology,2019-10-25,Consumer,202
2887,Office Supplies,2019-10-25,Corporate,14
2888,Technology,2019-10-26,Corporate,855
2889,Furniture,2019-10-28,Consumer,766
2890,Office Supplies,2019-10-28,Consumer,80
2891,Office Supplies,2019-10-28,Home Office,69
2892,Office Supplies,2019-10-28,Corporate,69
2893,Office Supplies,2019-10-29,Corporate,1226
2894,Furniture,2019-10-29,Corporate,826
2895,Technology,2019-10-29,Consumer,314
2896,Furniture,2019-10-29,Consumer,258
2897,Office Supplies,2019-10-29,Consumer,158
2898,Furniture,2019-10-30,Consumer,73
2899,Office Supplies,2019-10-30,Corporate,53
2900,Office Supplies,2019-10-30,Consumer,12
2901,Office Supplies,2019-10-31,Corporate,134
2902,Office Supplies,2019-10-31,Consumer,13
2903,Furniture,2019-11-01,Corporate,1915
2904,Office Supplies,2019-11-01,Corporate,1351
2905,Furniture,2019-11-01,Consumer,522
2906,Office Supplies,2019-11-01,Consumer,31
2907,Office Supplies,2019-11-02,Home Office,272
2908,Office Supplies,2019-11-02,Corporate,121
2909,Technology,2019-11-02,Consumer,62
2910,Technology,2019-11-02,Home Office,19
2911,Office Supplies,2019-11-04,Consumer,1732
2912,Furniture,2019-11-04,Consumer,1085
2913,Furniture,2019-11-04,Home Office,494
2914,Technology,2019-11-04,Consumer,237
2915,Technology,2019-11-04,Home Office,76
2916,Office Supplies,2019-11-04,Corporate,9
2917,Furniture,2019-11-05,Corporate,1967
2918,Office Supplies,2019-11-05,Corporate,818
2919,Technology,2019-11-05,Consumer,680
2920,Office Supplies,2019-11-05,Consumer,181
2921,Furniture,2019-11-05,Consumer,125
2922,Office Supplies,2019-11-05,Home Office,45
2923,Furniture,2019-11-06,Consumer,2727
2924,Technology,2019-11-06,Consumer,862
2925,Office Supplies,2019-11-06,Consumer,232
2926,Office Supplies,2019-11-06,Home Office,225
2927,Technology,2019-11-06,Corporate,23
2928,Furniture,2019-11-07,Home Office,301
2929,Furniture,2019-11-07,Corporate,234
2930,Office Supplies,2019-11-07,Corporate,110
2931,Office Supplies,2019-11-07,Consumer,73
2932,Furniture,2019-11-08,Home Office,1443
2933,Office Supplies,2019-11-08,Consumer,763
2934,Technology,2019-11-08,Consumer,618
2935,Technology,2019-11-08,Corporate,558
2936,Office Supplies,2019-11-08,Corporate,85
2937,Furniture,2019-11-08,Consumer,49
2938,Furniture,2019-11-08,Corporate,13
2939,Office Supplies,2019-11-08,Home Office,12
2940,Furniture,2019-11-09,Consumer,1024
2941,Technology,2019-11-10,Consumer,461
2942,Technology,2019-11-11,Consumer,1439
2943,Office Supplies,2019-11-11,Consumer,1183
2944,Furniture,2019-11-11,Consumer,818
2945,Office Supplies,2019-11-11,Home Office,518
2946,Office Supplies,2019-11-11,Corporate,404
2947,Technology,2019-11-11,Home Office,188
2948,Furniture,2019-11-11,Home Office,171
2949,Furniture,2019-11-11,Corporate,32
2950,Furniture,2019-11-12,Corporate,2527
2951,Office Supplies,2019-11-12,Home Office,695
2952,Furniture,2019-11-12,Consumer,525
2953,Technology,2019-11-12,Consumer,318
2954,Office Supplies,2019-11-12,Corporate,186
2955,Technology,2019-11-12,Corporate,124
2956,Office Supplies,2019-11-12,Consumer,115
2957,Furniture,2019-11-13,Consumer,3738
2958,Furniture,2019-11-13,Home Office,728
2959,Office Supplies,2019-11-13,Corporate,326
2960,Technology,2019-11-13,Home Office,190
2961,Office Supplies,2019-11-13,Consumer,120
2962,Technology,2019-11-13,Consumer,29
2963,Furniture,2019-11-13,Corporate,23
2964,Technology,2019-11-14,Home Office,2485
2965,Office Supplies,2019-11-14,Home Office,265
2966,Office Supplies,2019-11-14,Corporate,252
2967,Office Supplies,2019-11-14,Consumer,46
2968,Furniture,2019-11-14,Corporate,30
2969,Furniture,2019-11-14,Home Office,20
2970,Technology,2019-11-15,Consumer,1533
2971,Furniture,2019-11-15,Consumer,925
2972,Office Supplies,2019-11-15,Consumer,97
2973,Office Supplies,2019-11-16,Consumer,1023
2974,Furniture,2019-11-16,Corporate,680
2975,Technology,2019-11-16,Corporate,410
2976,Office Supplies,2019-11-17,Consumer,40
2977,Technology,2019-11-18,Consumer,58
2978,Office Supplies,2019-11-18,Home Office,46
2979,Office Supplies,2019-11-18,Consumer,22
2980,Office Supplies,2019-11-19,Home Office,1387
2981,Technology,2019-11-19,Corporate,1241
2982,Technology,2019-11-19,Consumer,547
2983,Furniture,2019-11-19,Consumer,308
2984,Furniture,2019-11-19,Home Office,240
2985,Office Supplies,2019-11-19,Corporate,105
2986,Technology,2019-11-19,Home Office,67
2987,Office Supplies,2019-11-19,Consumer,64
2988,Office Supplies,2019-11-20,Consumer,447
2989,Technology,2019-11-20,Consumer,76
2990,Office Supplies,2019-11-20,Corporate,54
2991,Office Supplies,2019-11-20,Home Office,35
2992,Furniture,2019-11-20,Corporate,28
2993,Furniture,2019-11-20,Consumer,2
2994,Technology,2019-11-21,Consumer,1096
2995,Furniture,2019-11-21,Corporate,634
2996,Office Supplies,2019-11-21,Corporate,383
2997,Technology,2019-11-21,Corporate,344
2998,Technology,2019-11-21,Home Office,225
2999,Office Supplies,2019-11-21,Consumer,151
3000,Furniture,2019-11-21,Home Office,80
3001,Office Supplies,2019-11-21,Home Office,36
3002,Technology,2019-11-22,Corporate,393
3003,Furniture,2019-11-22,Consumer,385
3004,Furniture,2019-11-22,Home Office,104
3005,Technology,2019-11-22,Consumer,104
3006,Office Supplies,2019-11-22,Consumer,74
3007,Office Supplies,2019-11-22,Corporate,63
3008,Office Supplies,2019-11-23,Home Office,126
3009,Office Supplies,2019-11-23,Consumer,81
3010,Furniture,2019-11-23,Corporate,43
3011,Office Supplies,2019-11-23,Corporate,32
3012,Technology,2019-11-23,Consumer,22
3013,Furniture,2019-11-24,Corporate,86
3014,Office Supplies,2019-11-24,Corporate,16
3015,Furniture,2019-11-25,Corporate,1911
3016,Office Supplies,2019-11-25,Consumer,1287
3017,Technology,2019-11-25,Corporate,1171
3018,Technology,2019-11-25,Consumer,1161
3019,Furniture,2019-11-25,Home Office,428
3020,Technology,2019-11-25,Home Office,163
3021,Office Supplies,2019-11-25,Home Office,120
3022,Technology,2019-11-26,Consumer,4343
3023,Furniture,2019-11-26,Corporate,1631
3024,Office Supplies,2019-11-26,Corporate,581
3025,Office Supplies,2019-11-26,Consumer,535
3026,Technology,2019-11-26,Corporate,451
3027,Furniture,2019-11-26,Consumer,177
3028,Office Supplies,2019-11-26,Home Office,5
3029,Furniture,2019-11-27,Consumer,4242
3030,Technology,2019-11-27,Corporate,2584
3031,Technology,2019-11-27,Consumer,515
3032,Furniture,2019-11-27,Corporate,344
3033,Office Supplies,2019-11-27,Consumer,213
3034,Office Supplies,2019-11-27,Corporate,187
3035,Technology,2019-11-27,Home Office,65
3036,Office Supplies,2019-11-27,Home Office,18
3037,Office Supplies,2019-11-28,Corporate,442
3038,Technology,2019-11-28,Consumer,381
3039,Office Supplies,2019-11-28,Consumer,339
3040,Furniture,2019-11-28,Consumer,295
3041,Technology,2019-11-28,Corporate,88
3042,Furniture,2019-11-28,Corporate,32
3043,Office Supplies,2019-11-29,Corporate,2326
3044,Furniture,2019-11-29,Corporate,515
3045,Technology,2019-11-29,Corporate,451
3046,Office Supplies,2019-11-29,Consumer,8
3047,Furniture,2019-11-30,Home Office,264
3048,Technology,2019-11-30,Corporate,53
3049,Office Supplies,2019-12-01,Consumer,479
3050,Furniture,2019-12-01,Consumer,343
3051,Technology,2019-12-01,Consumer,36
3052,Office Supplies,2019-12-02,Corporate,2342
3053,Furniture,2019-12-02,Consumer,1557
3054,Technology,2019-12-02,Consumer,1300
3055,Office Supplies,2019-12-02,Home Office,1030
3056,Office Supplies,2019-12-02,Consumer,999
3057,Furniture,2019-12-02,Home Office,28
3058,Office Supplies,2019-12-03,Home Office,2079
3059,Furniture,2019-12-03,Corporate,765
3060,Office Supplies,2019-12-03,Consumer,666
3061,Technology,2019-12-03,Home Office,535
3062,Office Supplies,2019-12-03,Corporate,349
3063,Technology,2019-12-03,Corporate,172
3064,Furniture,2019-12-03,Home Office,76
3065,Furniture,2019-12-04,Consumer,2184
3066,Technology,2019-12-04,Consumer,1782
3067,Office Supplies,2019-12-04,Consumer,1287
3068,Office Supplies,2019-12-05,Consumer,550
3069,Office Supplies,2019-12-05,Corporate,217
3070,Furniture,2019-12-05,Consumer,123
3071,Technology,2019-12-05,Consumer,73
3072,Furniture,2019-12-06,Corporate,1842
3073,Office Supplies,2019-12-06,Consumer,1283
3074,Technology,2019-12-06,Consumer,679
3075,Technology,2019-12-06,Corporate,454
3076,Office Supplies,2019-12-06,Corporate,316
3077,Furniture,2019-12-06,Consumer,188
3078,Office Supplies,2019-12-06,Home Office,38
3079,Office Supplies,2019-12-07,Corporate,1138
3080,Office Supplies,2019-12-07,Consumer,540
3081,Technology,2019-12-07,Consumer,536
3082,Technology,2019-12-07,Home Office,495
3083,Technology,2019-12-07,Corporate,470
3084,Office Supplies,2019-12-07,Home Office,427
3085,Furniture,2019-12-09,Corporate,1467
3086,Furniture,2019-12-09,Consumer,1184
3087,Technology,2019-12-09,Corporate,1067
3088,Technology,2019-12-09,Consumer,354
3089,Office Supplies,2019-12-09,Consumer,336
3090,Office Supplies,2019-12-09,Corporate,51
3091,Office Supplies,2019-12-09,Home Office,25
3092,Furniture,2019-12-10,Consumer,1152
3093,Office Supplies,2019-12-10,Corporate,368
3094,Office Supplies,2019-12-10,Consumer,178
3095,Technology,2019-12-10,Consumer,123
3096,Furniture,2019-12-10,Corporate,74
3097,Technology,2019-12-10,Corporate,19
3098,Office Supplies,2019-12-11,Consumer,1625
3099,Furniture,2019-12-11,Consumer,1554
3100,Office Supplies,2019-12-11,Home Office,87
3101,Office Supplies,2019-12-11,Corporate,64
3102,Technology,2019-12-11,Consumer,42
3103,Technology,2019-12-12,Corporate,1401
3104,Furniture,2019-12-12,Consumer,1369
3105,Furniture,2019-12-12,Corporate,858
3106,Office Supplies,2019-12-12,Consumer,798
3107,Office Supplies,2019-12-12,Corporate,610
3108,Technology,2019-12-12,Consumer,503
3109,Furniture,2019-12-12,Home Office,388
3110,Technology,2019-12-13,Home Office,632
3111,Furniture,2019-12-13,Consumer,376
3112,Technology,2019-12-13,Corporate,330
3113,Technology,2019-12-13,Consumer,235
3114,Office Supplies,2019-12-13,Consumer,92
3115,Office Supplies,2019-12-13,Corporate,66
3116,Furniture,2019-12-13,Corporate,56
3117,Office Supplies,2019-12-13,Home Office,42
3118,Furniture,2019-12-13,Home Office,30
3119,Furniture,2019-12-14,Corporate,1047
3120,Technology,2019-12-14,Corporate,59
3121,Office Supplies,2019-12-14,Consumer,9
3122,Office Supplies,2019-12-14,Corporate,5
3123,Furniture,2019-12-15,Consumer,477
3124,Office Supplies,2019-12-15,Corporate,142
3125,Furniture,2019-12-15,Corporate,81
3126,Office Supplies,2019-12-15,Consumer,78
3127,Furniture,2019-12-16,Corporate,1636
3128,Furniture,2019-12-16,Home Office,485
3129,Office Supplies,2019-12-16,Corporate,273
3130,Office Supplies,2019-12-16,Home Office,107
3131,Furniture,2019-12-16,Consumer,16
3132,Office Supplies,2019-12-16,Consumer,2
3133,Furniture,2019-12-17,Consumer,508
3134,Office Supplies,2019-12-17,Consumer,37
3135,Technology,2019-12-17,Home Office,20
3136,Office Supplies,2019-12-17,Corporate,3
3137,Office Supplies,2019-12-18,Consumer,10783
3138,Furniture,2019-12-18,Consumer,1983
3139,Technology,2019-12-18,Corporate,181
3140,Office Supplies,2019-12-18,Corporate,74
3141,Office Supplies,2019-12-18,Home Office,40
3142,Office Supplies,2019-12-19,Corporate,4128
3143,Office Supplies,2019-12-19,Home Office,952
3144,Furniture,2019-12-19,Home Office,894
3145,Technology,2019-12-19,Consumer,803
3146,Furniture,2019-12-19,Corporate,188
3147,Technology,2019-12-19,Home Office,154
3148,Technology,2019-12-19,Corporate,62
3149,Furniture,2019-12-19,Consumer,40
3150,Furniture,2019-12-20,Corporate,483
3151,Furniture,2019-12-20,Consumer,310
3152,Office Supplies,2019-12-20,Corporate,60
3153,Technology,2019-12-21,Consumer,63
3154,Office Supplies,2019-12-21,Consumer,34
3155,Furniture,2019-12-21,Home Office,17
3156,Office Supplies,2019-12-21,Home Office,14
3157,Furniture,2019-12-23,Consumer,947
3158,Office Supplies,2019-12-23,Consumer,61
3159,Office Supplies,2019-12-23,Home Office,54
3160,Technology,2019-12-23,Home Office,12
3161,Technology,2019-12-24,Corporate,3132
3162,Office Supplies,2019-12-24,Corporate,1718
3163,Technology,2019-12-24,Home Office,1545
3164,Furniture,2019-12-24,Consumer,833
3165,Furniture,2019-12-24,Corporate,138
3166,Office Supplies,2019-12-24,Home Office,8
3167,Office Supplies,2019-12-24,Consumer,5
3168,Furniture,2019-12-25,Consumer,793
3169,Office Supplies,2019-12-25,Home Office,574
3170,Technology,2019-12-25,Home Office,245
3171,Technology,2019-12-25,Corporate,186
3172,Office Supplies,2019-12-25,Consumer,39
3173,Office Supplies,2019-12-25,Corporate,35
3174,Furniture,2019-12-26,Consumer,5727
3175,Technology,2019-12-26,Corporate,2986
3176,Furniture,2019-12-26,Corporate,1194
3177,Technology,2019-12-26,Consumer,356
3178,Office Supplies,2019-12-26,Consumer,176
3179,Office Supplies,2019-12-26,Corporate,47
3180,Furniture,2019-12-27,Corporate,1174
3181,Technology,2019-12-27,Corporate,287
3182,Office Supplies,2019-12-27,Corporate,112
3183,Technology,2019-12-27,Consumer,86
3184,Office Supplies,2019-12-27,Consumer,41
3185,Furniture,2019-12-28,Corporate,761
3186,Office Supplies,2019-12-28,Home Office,39
3187,Technology,2019-12-28,Consumer,35
3188,Office Supplies,2019-12-28,Consumer,32
3189,Furniture,2019-12-30,Consumer,776
3190,Office Supplies,2019-12-30,Consumer,318
3191,Office Supplies,2019-12-30,Home Office,65
3192,Office Supplies,2019-12-30,Corporate,38
3193,Office Supplies,2019-12-31,Home Office,522
3194,Furniture,2019-12-31,Consumer,184
3195,Office Supplies,2019-12-31,Consumer,101
3196,Office Supplies,2019-12-31,Corporate,21
3197,Technology,2020-01-01,Consumer,333
3198,Office Supplies,2020-01-01,Consumer,247
3199,Office Supplies,2020-01-01,Corporate,145
3200,Furniture,2020-01-02,Consumer,907
3201,Office Supplies,2020-01-02,Consumer,543
3202,Office Supplies,2020-01-02,Home Office,3
3203,Furniture,2020-01-03,Consumer,959
3204,Technology,2020-01-03,Corporate,627
3205,Office Supplies,2020-01-03,Consumer,442
3206,Office Supplies,2020-01-03,Corporate,42
3207,Office Supplies,2020-01-04,Consumer,2091
3208,Office Supplies,2020-01-07,Home Office,31
3209,Technology,2020-01-08,Corporate,3366
3210,Office Supplies,2020-01-08,Consumer,305
3211,Furniture,2020-01-09,Corporate,982
3212,Office Supplies,2020-01-10,Consumer,285
3213,Office Supplies,2020-01-13,Corporate,671
3214,Office Supplies,2020-01-13,Home Office,43
3215,Furniture,2020-01-13,Home Office,38
3216,Office Supplies,2020-01-14,Corporate,3922
3217,Furniture,2020-01-14,Corporate,202
3218,Office Supplies,2020-01-15,Consumer,230
3219,Technology,2020-01-15,Home Office,216
3220,Office Supplies,2020-01-15,Corporate,167
3221,Technology,2020-01-15,Corporate,164
3222,Technology,2020-01-15,Consumer,110
3223,Office Supplies,2020-01-15,Home Office,105
3224,Furniture,2020-01-15,Home Office,18
3225,Office Supplies,2020-01-16,Consumer,2209
3226,Technology,2020-01-16,Consumer,111
3227,Office Supplies,2020-01-16,Home Office,22
3228,Office Supplies,2020-01-17,Consumer,5555
3229,Furniture,2020-01-17,Corporate,423
3230,Furniture,2020-01-17,Consumer,315
3231,Furniture,2020-01-20,Consumer,846
3232,Office Supplies,2020-01-20,Consumer,632
3233,Technology,2020-01-20,Consumer,468
3234,Technology,2020-01-21,Consumer,453
3235,Furniture,2020-01-21,Corporate,189
3236,Office Supplies,2020-01-21,Consumer,35
3237,Technology,2020-01-22,Home Office,1184
3238,Office Supplies,2020-01-22,Home Office,939
3239,Office Supplies,2020-01-22,Consumer,252
3240,Furniture,2020-01-22,Home Office,80
3241,Technology,2020-01-23,Home Office,2580
3242,Office Supplies,2020-01-23,Home Office,1308
3243,Office Supplies,2020-01-23,Corporate,21
3244,Furniture,2020-01-24,Corporate,190
3245,Technology,2020-01-24,Home Office,83
3246,Technology,2020-01-24,Corporate,81
3247,Office Supplies,2020-01-24,Corporate,48
3248,Office Supplies,2020-01-24,Home Office,4
3249,Office Supplies,2020-01-25,Corporate,260
3250,Technology,2020-01-25,Corporate,102
3251,Office Supplies,2020-01-25,Consumer,5
3252,Technology,2020-01-27,Consumer,2852
3253,Furniture,2020-01-27,Consumer,63
3254,Office Supplies,2020-01-27,Consumer,28
3255,Office Supplies,2020-01-27,Corporate,22
3256,Technology,2020-01-28,Consumer,286
3257,Office Supplies,2020-01-28,Consumer,13
3258,Technology,2020-01-29,Home Office,697
3259,Office Supplies,2020-01-29,Consumer,249
3260,Furniture,2020-01-29,Home Office,42
3261,Office Supplies,2020-01-30,Consumer,291
3262,Furniture,2020-01-30,Consumer,14
3263,Technology,2020-01-31,Consumer,1923
3264,Technology,2020-01-31,Home Office,629
3265,Furniture,2020-01-31,Consumer,425
3266,Technology,2020-01-31,Corporate,182
3267,Office Supplies,2020-01-31,Consumer,179
3268,Furniture,2020-01-31,Home Office,107
3269,Office Supplies,2020-01-31,Corporate,90
3270,Furniture,2020-01-31,Corporate,33
3271,Office Supplies,2020-01-31,Home Office,19
3272,Technology,2020-02-03,Corporate,309
3273,Furniture,2020-02-03,Corporate,217
3274,Office Supplies,2020-02-03,Consumer,165
3275,Office Supplies,2020-02-03,Corporate,111
3276,Furniture,2020-02-03,Consumer,78
3277,Office Supplies,2020-02-04,Home Office,436
3278,Office Supplies,2020-02-04,Consumer,348
3279,Furniture,2020-02-04,Home Office,19
3280,Office Supplies,2020-02-05,Consumer,30
3281,Office Supplies,2020-02-06,Corporate,1641
3282,Technology,2020-02-06,Corporate,371
3283,Office Supplies,2020-02-06,Consumer,254
3284,Furniture,2020-02-07,Consumer,553
3285,Technology,2020-02-07,Corporate,207
3286,Office Supplies,2020-02-07,Corporate,40
3287,Office Supplies,2020-02-07,Home Office,33
3288,Office Supplies,2020-02-10,Consumer,664
3289,Technology,2020-02-10,Consumer,110
3290,Furniture,2020-02-10,Corporate,20
3291,Furniture,2020-02-10,Consumer,4
3292,Furniture,2020-02-11,Home Office,177
3293,Office Supplies,2020-02-11,Consumer,24
3294,Furniture,2020-02-12,Corporate,1040
3295,Furniture,2020-02-12,Consumer,148
3296,Technology,2020-02-12,Corporate,89
3297,Office Supplies,2020-02-12,Corporate,39
3298,Technology,2020-02-14,Consumer,864
3299,Office Supplies,2020-02-14,Consumer,126
3300,Furniture,2020-02-14,Consumer,110
3301,Office Supplies,2020-02-14,Corporate,19
3302,Furniture,2020-02-17,Consumer,554
3303,Office Supplies,2020-02-17,Corporate,493
3304,Office Supplies,2020-02-17,Consumer,125
3305,Technology,2020-02-17,Corporate,16
3306,Furniture,2020-02-18,Home Office,1995
3307,Technology,2020-02-18,Home Office,608
3308,Office Supplies,2020-02-18,Home Office,367
3309,Technology,2020-02-18,Consumer,28
